nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
DQ789551|DQ789551.1,12048.0,161.4898603672783,685328.0,16.0,0.002213368747233289,0.4232038159840785,77310.98074659253,77798.75202539473,79.89171579870379,107.91849717620781,161.4898603672783,723.749905549365,685312.0,6052645816.70886,615.8314083731573,307.91570418657864,6.416914072592341,0.4612479375443682,0.07880080600488153,real
DQ789552|DQ789552.1,6111.000000000005,145.1177724944365,280275.0,23.998786484472163,0.004472808596519933,0.5377603404498987,32748.736403104165,32950.268990827695,60.73191152144492,77.90514888203423,145.1177724944365,546.8009121874289,280251.0012135155,1085720226.5679014,468.8957633053947,234.44788165269736,5.3589815747184,0.5465141146887192,0.08308632965347848,real
DQ789553|DQ789553.1,5994.0,224.15714396596462,299556.0,33.9379336990453,0.0037259481703926147,0.41811842248716585,36403.15307772116,36677.89775336177,101.93693072010545,139.37282349769413,224.15714396596462,723.4596346652407,299522.06206630095,1345268183.6060605,584.0868111675466,292.0434055837733,6.073265445065259,0.4754953102866133,0.07910606261431367,real
DQ789554|DQ789554.1,23032.000000000007,430.6151480857468,1686984.0,46.54322354421584,0.001606460576589093,0.42191094708196974,162021.64766474883,162756.44348736104,136.32293499942764,257.3005333602203,430.6151480857468,1190.9350165018604,1686937.4567764557,26489659896.654545,933.6344831416402,466.8172415708201,7.034632149389926,0.4184882423615482,0.06890760244239082,real
DQ789555|DQ789555.1,6658.000000000002,224.0,295716.0,51.037555375118515,0.00420546710723941,0.4599902076252859,33522.93167370658,33724.27241295404,87.0412595497985,129.48326899563443,224.0,704.0377189834579,295664.96244462486,1137326549.7831326,574.5544499878235,287.2772249939118,5.034985231857401,0.5757849637935861,0.06952787484579177,real
DQ789556|DQ789556.1,11304.999999999998,253.76365345484368,687843.0,45.9112735597871,0.0025357511425622885,0.43005180953004096,74371.41769524095,74807.6174337724,102.8371917825485,154.50215761156417,253.76365345484368,972.6671840698721,687797.0887264402,5596179626.117647,818.1650264583079,409.08251322915396,6.578630490512247,0.4457856266165675,0.12741801167492406,real
DQ789557|DQ789557.1,8021.999999999998,291.82203259508026,342836.0,77.68369571771855,0.0024931438544003996,0.33293044202948463,44021.923129277304,44393.42273775341,143.14087303500963,159.3361350389998,291.82203259508026,937.4810096297927,342758.3163042823,1970775982.3728814,778.1448745907928,389.0724372953964,5.487649355432225,0.5267951114746191,0.0423457460588029,real
DQ789558|DQ789558.1,9764.0,155.42727923025757,562312.0,42.25541882873519,0.0024238699986344394,0.4172435778880416,66270.8343390967,66742.51882784851,83.3971315801242,88.02668892272078,155.42727923025757,401.0504092250915,562269.7445811713,4454563819.485714,313.02372030237075,156.51186015118537,6.787262836859556,0.43496839069224447,0.05139775438948067,real
DQ789559|DQ789559.1,16177.000000000005,392.95913786125914,936907.0,81.02284920786553,0.0015866147410933213,0.3558297142032232,106271.1300683304,106967.9974044131,195.22418438248692,268.8367490468276,392.95913786125914,1057.1357545624214,936825.9771507921,11442152468.710526,788.2990055155938,394.1495027577969,6.569273046197092,0.4455784233777291,0.05766710502307561,real
DQ789560|DQ789560.1,24995.000000000007,673.7250418472665,1427531.0,179.0,0.0009868640394745613,0.2683533748989654,165007.16053553557,166133.50235195196,315.03263329063185,369.0158322501975,673.7250418472665,2009.9967365558393,1427352.0,27600340603.72603,1640.9809043056418,820.4904521528209,6.601606742769975,0.442185809619728,0.08520414750561504,real
DQ789561|DQ789561.1,17921.0,564.8237814053858,642803.0,169.37991957157857,0.0010044082361475365,0.20383504418953519,88417.63684921691,89247.86761619426,320.74365385453365,415.84340534381465,564.8237814053858,1755.1376385116428,642633.6200804284,7965181874.037736,1339.2942331678282,669.6471165839141,4.933744592891966,0.5888930140100775,0.05601506072161195,real
DQ789562|DQ789562.1,15670.0,256.5945654433175,727244.0,40.5416848941536,0.0012550521165709423,0.2558156485546902,94042.54436158137,94849.79130818843,76.88034584806714,114.92232193527927,256.5945654433175,938.2375814305695,727203.4583151059,8996482911.206896,823.3152594952903,411.65762974764516,6.0014386956975985,0.4916946539204896,0.06391301514899642,real
DQ789563|DQ789563.1,15227.000000000005,329.99964151755586,1004467.0,88.30599064243242,0.001619929511175324,0.36900426465188735,115840.77957265306,116631.51079701626,180.58583551355372,187.08581771435738,329.99964151755586,1114.2788252597547,1004378.6940093576,13602909310.794521,927.1930075453973,463.59650377269867,7.607590436241743,0.38579679142627,0.11582256744181628,real
DQ789564|DQ789564.1,1880.9999999999993,156.20559617188863,34750.95912537602,22.07658796337345,0.013645224171539967,0.6456041949656983,6003.308254620945,6042.674632191138,56.56720245918144,68.61138934589755,156.20559617188863,533.3958103309249,34728.882537412646,36513916.7105263,464.7844209850273,232.39221049251364,3.1915514378633425,0.8619219590300794,0.09528507025971135,real
DQ789565|DQ789565.1,50131.99999999996,971.5087425983955,3864184.0,327.7051025872358,0.0006915077528657682,0.28836587281924975,378389.8976452727,380222.3049610621,513.5861071085346,572.1759609264589,971.5087425983955,3179.407426597821,3863856.294897413,144569001189.90292,2607.2314656713625,1303.6157328356812,7.547871571955498,0.38976060061324214,0.04891128499409868,real
DQ789566|DQ789566.1,10100.000000000002,181.86415151428068,752304.0,16.17770531800021,0.002871287128712871,0.49709390507426193,80112.48374629264,80576.90783258232,95.61884016296582,119.23677632773615,181.86415151428068,773.5163623311081,752287.822294682,6492638075.860465,654.279586003372,327.139793001686,7.931929083791349,0.37140787744998743,0.09103910163066363,real
DQ789567|DQ789567.1,33846.99999999998,506.24056128684384,3165539.0,69.26561012345553,0.0014378428418077435,0.508465626706607,265408.6079538492,266322.2375334061,177.7078897862599,243.3674016927468,506.24056128684384,1778.1233694036537,3165469.7343898765,70927534204.8,1534.7559677109068,767.3779838554534,7.841421926724654,0.37686147064805015,0.05188172838440938,real
DQ789568|DQ789568.1,5296.000000000002,148.09303097946295,267296.0,22.418354691879053,0.004972306143001005,0.5306965200120102,30333.858706072984,30527.687251462023,78.44087357673972,93.07008066247832,148.09303097946295,488.60542722808924,267273.5816453081,931939688.9230769,395.5353465656109,197.76767328280545,5.727692353865743,0.5091248382445227,0.06510909714978884,real
DQ789508|DQ789508.1,19766.000000000007,411.17834162433024,799540.0,78.53032462310846,0.0020911329218523383,0.47799881493667845,107577.45260044039,108013.87407842981,206.51512376421647,251.43968899007132,411.17834162433024,1350.8051295257756,799461.4696753769,11666996993.430893,1099.3654405357042,549.6827202678521,5.442550470527186,0.5397456769197502,0.07056406630512806,real
DQ789509|DQ789509.1,7579.0,169.22199563251203,572483.0,21.339252310688757,0.004662004662004662,0.6462375564768522,55672.49909964525,55936.97801871913,84.56067182229691,113.50814430824893,169.22199563251203,709.4517878657384,572461.6607476893,3128945509.866667,595.9436435574895,297.97182177874475,7.345625953245183,0.3992875184804505,0.0762943301256707,real
DQ789510|DQ789510.1,7390.999999999998,170.4423439258994,400643.0,18.176394319671928,0.003292292427727417,0.4638756803012534,46793.430949226204,47117.264785143605,62.99137861610532,85.96883473920208,170.4423439258994,788.54940217663,400624.8236056803,2220036640.8333335,702.5805674374279,351.29028371871397,6.331136645816022,0.4629212376353973,0.12288666556918754,real
DQ789511|DQ789511.1,17505.000000000007,346.5119731407425,872995.0,98.97355877849748,0.0013329524897648284,0.2944250483344699,104696.88172051735,105452.82570138079,159.65471181940464,190.60222585509223,346.5119731407425,1090.579976734854,872896.0264412215,11120298448.405798,899.9777508797617,449.98887543988087,5.980970106856173,0.4916618645623921,0.08844639550547859,real
DQ789512|DQ789512.1,8938.999999999996,206.95909133731072,350867.0,60.44177795184082,0.002759443636499237,0.3687636119962661,42783.83101125938,43075.87420367646,115.60624935271304,137.18151374394847,206.95909133731072,627.1307503421901,350806.55822204816,1855530938.4109588,489.94923659824167,244.97461829912083,4.786198793070747,0.6122902532756836,0.04390227227220124,real
DQ789513|DQ789513.1,47266.0,544.1389497065434,3659508.0,149.18566445699423,0.0008110128492644467,0.3779252548683065,347114.45959222154,348633.5673297038,233.7617931991291,314.6126456655564,544.1389497065434,1659.6646388872948,3659358.814335543,121545364269.03508,1345.0519932217385,672.5259966108692,7.343850962472422,0.4038022020619429,0.04882823554386966,real
DQ789514|DQ789514.1,7698.999999999998,188.62576665585502,379563.0,61.39428524862144,0.0028142182967484963,0.3806514973484113,46753.08794079809,47116.930688447865,108.71489645167291,138.5335237126677,188.62576665585502,722.0929023351891,379501.6057147514,2220005157.5,583.5593786225214,291.7796893112607,6.072618254422406,0.48191731696017287,0.04867387133227332,real
DQ789515|DQ789515.1,10323.000000000005,217.78190158611721,557219.0,40.09630991630725,0.0023894862604540014,0.41988190642961487,64675.45775640092,65116.93358284677,72.43387805549455,129.18175063751383,217.78190158611721,608.0717816502734,557178.9036900837,4240215039.232877,478.89003101275955,239.44501550637978,6.265180447195669,0.4687350557212149,0.0804439939758502,real
DQ789516|DQ789516.1,3079.9999999999986,164.14827066109507,111304.0,15.795462186855717,0.006926406926406929,0.49230844615043345,14172.383285813294,14284.419679752538,62.94458729739145,91.9714629206394,164.14827066109507,384.03486797274275,111288.20453781314,204044645.58730158,292.06340505210335,146.03170252605167,4.601423144744578,0.617225417320819,0.03840641853638338,real
